"dimension" "Birth" "Death"
"1" 0 0 Inf
"2" 0 0 934.942514499997
"3" 0 0 776.550219249996
"4" 0 0 709.04885
"5" 0 0 657.795840999997
"6" 0 0 822.509145250001
"7" 0 0 496.328676500001
"8" 0 0 830.9932745
"9" 0 0 887.668532499998
"10" 0 0 684.225362500001
"11" 0 0 1299.873616
"12" 0 0 1040.87956100001
"13" 0 0 1115.0581745
"14" 0 0 697.834402249998
"15" 0 0 1074.26912125
"16" 0 0 1196.49407225
"17" 0 0 637.391592999999
"18" 0 0 657.486858250001
"19" 0 0 733.7715125
"20" 0 0 982.602208249992
"21" 0 0 815.609247999997
"22" 0 0 399.585491999999
"23" 0 0 908.128782499997
"24" 0 0 747.079970000001
"25" 0 0 951.8225
"26" 0 0 567.216222250002
"27" 0 0 906.329116999995
"28" 0 0 1308.17351200001
"29" 0 0 1230.86102225
"30" 0 0 1417.55743125
"31" 0 0 1008.76069625
"32" 0 0 945.55578025
"33" 0 0 618.185842250002
"34" 0 0 731.698031249998
"35" 0 0 635.910125000005
"36" 0 0 439.211313
"37" 0 0 730.952338
"38" 0 0 451.167982250001
"39" 0 0 1072.9390205
"40" 0 0 1377.37715725001
"41" 0 0 517.552168249998
"42" 0 0 1567.7875845
"43" 0 0 729.053128249998
"44" 0 0 860.559456249998
"45" 0 0 987.411775999997
"46" 1 871.739376499996 1268.32921528983
"47" 1 938.816228249995 1847.6277540249
"48" 1 958.772180000001 1178.20116791929
"49" 1 972.292644249998 1700.84530994282
"50" 1 1004.02190825 1215.1625362952
"51" 1 1014.67445 1157.27150581909
"52" 1 1038.28332325 1243.96535260022
"53" 1 1040.3356925 2347.90269477556
"54" 1 1058.6551545 1153.93570452609
"55" 1 1067.1905565 1780.11546885157
"56" 1 1084.452457 1214.55489824809
"57" 1 1097.8590025 1235.03510882484
"58" 1 1116.51294725 1433.80521439321
"59" 1 1171.46838925 1431.92628325079
"60" 1 1175.90035625 1199.58812234309
"61" 1 1190.5069545 2365.73193839853
"62" 1 1194.401545 1211.49543282652
"63" 1 1200.1720585 1683.74605007792
"64" 1 1201.557794 1236.03875910742
"65" 1 1221.82155925 1528.9879049301
"66" 1 1227.3574825 1336.35678021942
"67" 1 1306.550405 1370.13426096432
"68" 1 1369.81528925 2015.86749976156
"69" 1 1373.25398125 1436.46114103089
"70" 1 1382.08901625 1646.95577217359
"71" 1 1399.81694499999 2394.86392674258
"72" 1 1428.6397745 2029.32152658245
"73" 1 1434.68437025 2259.28050530619
"74" 1 1444.37790425 1569.95106015925
"75" 1 1444.62100625 1516.07940166315
"76" 1 1478.686914 1587.32518147624
"77" 1 1511.42896125 1541.76671240095
"78" 1 1519.37242424999 2393.2013451468
"79" 1 1525.08855849999 2146.92287093847
"80" 1 1566.10148824999 1596.01897668148
"81" 1 1588.82115325 1924.10700493335
"82" 1 1669.50193525 2212.3360965836
"83" 1 1691.55602425 1691.68079810923
"84" 1 1764.41002025 1776.72897867932
"85" 1 1807.8507385 2065.53447552713
"86" 1 1809.43777225 1892.31729823481
"87" 1 1830.887045 2476.68846272012
"88" 1 1864.35578500001 1873.26558039197
"89" 1 1911.99187599999 2302.58313651706
"90" 1 1949.8326025 2082.01074772967
"91" 1 1964.1023665 2037.7217309485
"92" 1 1979.373589 1994.62957746652
"93" 1 1989.11560624999 2035.09431586184
"94" 1 2030.42115625 2031.06064320115
"95" 1 2060.76882249999 2295.55491765861
"96" 1 2091.5202425 2440.94004178839
"97" 1 2159.433674 2384.19562980537
"98" 1 2203.08622025 2299.30820685508
"99" 1 2230.959266 2250.59155539951
"100" 1 2646.21465025 2648.98611771766
